id,audio,data_file,idx,meta,row_group_no,session_id,text,uttid,asr_result
13846557,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/1e31096d48ef4779b36660bc95d829dc?lk3s=56dfb1e9&x-expires=1849807470&x-signature=RB92FMmpB7Fzj00TsFy6I1cFEtg%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""好精致呀，这是哪种金属材质的？""}, ""session_id"": ""doubao_artworks_and_crafts_video-dbksj049-1"", ""duration"": 4.515, ""turn_points"": [1.0, 4.515], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 好精致呀，这是哪种金属材质的？"", ""start_time"": 1.0, ""end_time"": 4.515, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""好精致呀，这是哪种金属材质的？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 4.515, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-dbksj049, | 好精致呀，这是哪种金属材质的？,doubao_artworks_and_crafts_video-dbksj049-1,"[{""asr_result"": ""好精致呀，这是哪种金属材质的？"", ""start_time"": 1.0, ""end_time"": 4.515}]"
13846568,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/28d70461646140f9a41ba282521e9a07?lk3s=56dfb1e9&x-expires=1849807470&x-signature=pR8vEg%2FKCTuWHHjqOdj5vS%2Fo8q0%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,6,"{""content"": {""U_1"": """", ""A_2"": ""这幅画中的建筑是什么建筑？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun06-6"", ""duration"": 4.101, ""turn_points"": [1.0, 4.101], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这幅画中的建筑是什么建筑？"", ""start_time"": 1.0, ""end_time"": 4.101, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这幅画中的建筑是什么建筑？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 4.101, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun06, | 这幅画中的建筑是什么建筑？,doubao_artworks_and_crafts_video-gongkun06-6,"[{""asr_result"": ""这幅画中的建筑是什么建筑？"", ""start_time"": 1.0, ""end_time"": 4.101}]"
13846569,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/2ac228ef578c4d8490cf8da2865c112a?lk3s=56dfb1e9&x-expires=1849807470&x-signature=rtgeAQ1mHlvGnJTR3G31P34Lj%2FU%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,8,"{""content"": {""U_1"": """", ""A_2"": ""这幅自画像的创作地点是在哪？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun06-8"", ""duration"": 4.229, ""turn_points"": [1.0, 4.229], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这幅自画像的创作地点是在哪？"", ""start_time"": 1.0, ""end_time"": 4.229, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这幅自画像的创作地点是在哪？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 4.229, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun06, | 这幅自画像的创作地点是在哪？,doubao_artworks_and_crafts_video-gongkun06-8,"[{""asr_result"": ""这幅自画像的创作地点是在哪？"", ""start_time"": 1.0, ""end_time"": 4.229}]"
13846570,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/d053fa40354042ce82ad053b97479cc4?lk3s=56dfb1e9&x-expires=1849807470&x-signature=d6nBQa2lRV1UdY6e8Eecgwca%2FoU%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,9,"{""content"": {""U_1"": """", ""A_2"": ""这幅著名的油画叫什么名字？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun06-9"", ""duration"": 3.704, ""turn_points"": [1.0, 3.704], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这幅著名的油画叫什么名字？"", ""start_time"": 1.0, ""end_time"": 3.704, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这幅著名的油画叫什么名字？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.704, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun06, | 这幅著名的油画叫什么名字？,doubao_artworks_and_crafts_video-gongkun06-9,"[{""asr_result"": ""这幅著名的油画叫什么名字？"", ""start_time"": 1.0, ""end_time"": 3.704}]"
13846571,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/5d1ab823526d476ab0b90a36e63da708?lk3s=56dfb1e9&x-expires=1849807470&x-signature=PDiDZHr6nRQatSI%2BbeeTYPzJSHo%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,3,"{""content"": {""U_1"": """", ""A_2"": ""这个雕塑中骑在人马背上的带翅膀的小孩叫什么名字？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-3"", ""duration"": 5.415, ""turn_points"": [1.0, 5.415], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个雕塑中骑在人马背上的带翅膀的小孩叫什么名字？"", ""start_time"": 1.0, ""end_time"": 5.415, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个雕塑中骑在人马背上的带翅膀的小孩叫什么名字？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 5.415, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 这个雕塑中骑在人马背上的带翅膀的小孩叫什么名字？,doubao_artworks_and_crafts_video-gongkun07-3,"[{""asr_result"": ""这个雕塑中骑在人马背上的带翅膀的小孩叫什么名字？"", ""start_time"": 1.0, ""end_time"": 5.415}]"
13846572,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/7a1eccca545b447ba5d5ae38786b64c5?lk3s=56dfb1e9&x-expires=1849807470&x-signature=X%2FWf0XRgtbaqCPUsYGYZXmtads0%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,5,"{""content"": {""U_1"": """", ""A_2"": ""这个雕像是什么时期的雕像？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-5"", ""duration"": 3.466, ""turn_points"": [1.0, 3.466], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个雕像是什么时期的雕像？"", ""start_time"": 1.0, ""end_time"": 3.466, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个雕像是什么时期的雕像？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.466, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 这个雕像是什么时期的雕像？,doubao_artworks_and_crafts_video-gongkun07-5,"[{""asr_result"": ""这个雕像是什么时期的雕像？"", ""start_time"": 1.0, ""end_time"": 3.466}]"
13846573,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/228b1ed8cd85498988336ca85c0d8058?lk3s=56dfb1e9&x-expires=1849807470&x-signature=3Ho2TPhiBj7hN8vzLxl4EkMFkow%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,4,"{""content"": {""U_1"": """", ""A_2"": ""这个雕塑是什么材质的？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-4"", ""duration"": 3.278, ""turn_points"": [1.0, 3.278], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个雕塑是什么材质的？"", ""start_time"": 1.0, ""end_time"": 3.278, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个雕塑是什么材质的？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.278, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 这个雕塑是什么材质的？,doubao_artworks_and_crafts_video-gongkun07-4,"[{""asr_result"": ""这个雕塑是什么材质的？"", ""start_time"": 1.0, ""end_time"": 3.278}]"
13846574,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/d51e1f121e4d491ea30d22bd7f09060b?lk3s=56dfb1e9&x-expires=1849807470&x-signature=E49ifqNweMh4A7d62%2BkqP2uaQls%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这个雕塑的名字叫什么？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-1"", ""duration"": 3.219, ""turn_points"": [1.0, 3.219], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个雕塑的名字叫什么？"", ""start_time"": 1.0, ""end_time"": 3.219, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个雕塑的名字叫什么？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.219, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 这个雕塑的名字叫什么？,doubao_artworks_and_crafts_video-gongkun07-1,"[{""asr_result"": ""这个雕塑的名字叫什么？"", ""start_time"": 1.0, ""end_time"": 3.219}]"
13846575,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/5df1cda30bfe4be6be2316d16a3b2f11?lk3s=56dfb1e9&x-expires=1849807470&x-signature=SySUO9aGj8X0m71HERnAfbjdzf4%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,9,"{""content"": {""U_1"": """", ""A_2"": ""这座雕塑属于什么时期的作品？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-9"", ""duration"": 3.991, ""turn_points"": [1.0, 3.991], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这座雕塑属于什么时期的作品？"", ""start_time"": 1.0, ""end_time"": 3.991, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这座雕塑属于什么时期的作品？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.991, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 这座雕塑属于什么时期的作品？,doubao_artworks_and_crafts_video-gongkun07-9,"[{""asr_result"": ""这座雕塑属于什么时期的作品？"", ""start_time"": 1.0, ""end_time"": 3.991}]"
13846576,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/eae2bf3be47543b485e1b660ed209107?lk3s=56dfb1e9&x-expires=1849807470&x-signature=tHD6KgUmJ1t50KphOuNFMv%2Fq4hU%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,13,"{""content"": {""U_1"": """", ""A_2"": ""这个画作有什么特点？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-13"", ""duration"": 2.963, ""turn_points"": [1.0, 2.963], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个画作有什么特点？"", ""start_time"": 1.0, ""end_time"": 2.963, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个画作有什么特点？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.963, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 这个画作有什么特点？,doubao_artworks_and_crafts_video-gongkun07-13,"[{""asr_result"": ""这个画作有什么特点？"", ""start_time"": 1.0, ""end_time"": 2.963}]"
13846577,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/4a97ff09fc614b5c84b834175b970cb1?lk3s=56dfb1e9&x-expires=1849807470&x-signature=ipJ6Qi4I9Y8UNDDii2XtqZtqfgQ%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,6,"{""content"": {""U_1"": """", ""A_2"": ""这个雕像现在一般认为是哪个艺术家的创作？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-6"", ""duration"": 4.506, ""turn_points"": [1.0, 4.506], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个雕像现在一般认为是哪个艺术家的创作？"", ""start_time"": 1.0, ""end_time"": 4.506, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个雕像现在一般认为是哪个艺术家的创作？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 4.506, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 这个雕像现在一般认为是哪个艺术家的创作？,doubao_artworks_and_crafts_video-gongkun07-6,"[{""asr_result"": ""这个雕像现在一般认为是哪个艺术家的创作。"", ""start_time"": 1.0, ""end_time"": 4.506}]"
13846578,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/a1b86c4e34204f0a91bc9a4b00a39612?lk3s=56dfb1e9&x-expires=1849807470&x-signature=LuXDShb7x%2FY0LM1OHel3yM5k5mQ%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,8,"{""content"": {""U_1"": """", ""A_2"": ""这个雕像都有哪些名字?""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-8"", ""duration"": 3.2, ""turn_points"": [1.0, 3.2], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个雕像都有哪些名字?"", ""start_time"": 1.0, ""end_time"": 3.2, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个雕像都有哪些名字?"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.2, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 这个雕像都有哪些名字?,doubao_artworks_and_crafts_video-gongkun07-8,"[{""asr_result"": ""这个雕像都有哪些名字？"", ""start_time"": 1.0, ""end_time"": 3.2}]"
13846579,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/86c11040f0aa4cb5ad6b8bff408d0e61?lk3s=56dfb1e9&x-expires=1849807470&x-signature=25stqkmVD5gnatqrfY7UOIo0BUU%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,11,"{""content"": {""U_1"": """", ""A_2"": ""这幅画中间骑着黑色马的人物是谁？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-11"", ""duration"": 4.3, ""turn_points"": [1.0, 4.3], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这幅画中间骑着黑色马的人物是谁？"", ""start_time"": 1.0, ""end_time"": 4.3, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这幅画中间骑着黑色马的人物是谁？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 4.3, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 这幅画中间骑着黑色马的人物是谁？,doubao_artworks_and_crafts_video-gongkun07-11,"[{""asr_result"": ""这幅画中间骑着黑色马的人物是谁？"", ""start_time"": 1.0, ""end_time"": 4.3}]"
13846580,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/26ef017c19a247bc8ed08a89314e9aae?lk3s=56dfb1e9&x-expires=1849807470&x-signature=e%2FhxF%2F%2BSaPuxm8tLlwHZ3mVzk%2BU%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,10,"{""content"": {""U_1"": """", ""A_2"": ""这座雕塑的高度有多少米？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-10"", ""duration"": 3.001, ""turn_points"": [1.0, 3.001], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这座雕塑的高度有多少米？"", ""start_time"": 1.0, ""end_time"": 3.001, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这座雕塑的高度有多少米？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.001, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 这座雕塑的高度有多少米？,doubao_artworks_and_crafts_video-gongkun07-10,"[{""asr_result"": ""这座雕塑的高度有多少米？"", ""start_time"": 1.0, ""end_time"": 3.001}]"
13846581,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/d42512cac86f4589b9c9828e0fb4e539?lk3s=56dfb1e9&x-expires=1849807470&x-signature=bPV%2FYpQJQCjnAPev%2FAKzHkbyPL0%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,16,"{""content"": {""U_1"": """", ""A_2"": ""如何理解这幅画作的色彩与主题间的关系？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-16"", ""duration"": 4.603, ""turn_points"": [1.0, 4.603], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 如何理解这幅画作的色彩与主题间的关系？"", ""start_time"": 1.0, ""end_time"": 4.603, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""如何理解这幅画作的色彩与主题间的关系？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 4.603, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 如何理解这幅画作的色彩与主题间的关系？,doubao_artworks_and_crafts_video-gongkun07-16,"[{""asr_result"": ""如何理解这幅画作的色彩与主题间的关系？"", ""start_time"": 1.0, ""end_time"": 4.603}]"
13846582,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/ba1de149048f4662b044e6541419562f?lk3s=56dfb1e9&x-expires=1849807470&x-signature=Z4Lw5EqM2ZhHHn9fSF9Uhaw7NmA%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,12,"{""content"": {""U_1"": """", ""A_2"": ""这个画作是哪位艺术家画的？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-12"", ""duration"": 3.475, ""turn_points"": [1.0, 3.475], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个画作是哪位艺术家画的？"", ""start_time"": 1.0, ""end_time"": 3.475, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个画作是哪位艺术家画的？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.475, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 这个画作是哪位艺术家画的？,doubao_artworks_and_crafts_video-gongkun07-12,"[{""asr_result"": ""这个画作是哪位艺术家画的？"", ""start_time"": 1.0, ""end_time"": 3.475}]"
13846583,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/d494239ec9104cb19f3da6d6b2f9b108?lk3s=56dfb1e9&x-expires=1849807470&x-signature=0pCMd%2Bl81rDgmL4tStwo899Xrc8%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,14,"{""content"": {""U_1"": """", ""A_2"": ""创作这个画作的艺术家是什么画派的？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-14"", ""duration"": 4.565, ""turn_points"": [1.0, 4.565], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 创作这个画作的艺术家是什么画派的？"", ""start_time"": 1.0, ""end_time"": 4.565, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""创作这个画作的艺术家是什么画派的？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 4.565, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 创作这个画作的艺术家是什么画派的？,doubao_artworks_and_crafts_video-gongkun07-14,"[{""asr_result"": ""创作这个画作的艺术家是什么画派的？"", ""start_time"": 1.0, ""end_time"": 4.565}]"
13846584,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/b9b91af6c45348cdbc00294d9c540d04?lk3s=56dfb1e9&x-expires=1849807470&x-signature=621%2BlgrqwblUPBBy7ZzlGEJYKp0%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这个工艺品叫什么名字？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun12-1"", ""duration"": 2.902, ""turn_points"": [1.0, 2.902], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个工艺品叫什么名字？"", ""start_time"": 1.0, ""end_time"": 2.902, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个工艺品叫什么名字？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.902, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun12, | 这个工艺品叫什么名字？,doubao_artworks_and_crafts_video-gongkun12-1,"[{""asr_result"": ""这个工艺品叫什么名字？"", ""start_time"": 1.0, ""end_time"": 2.902}]"
13846585,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/4ecf26fc056c4554af5d9c51a3740c7e?lk3s=56dfb1e9&x-expires=1849807470&x-signature=XZKSFQYjJZYhGnnp8E6Nx41cOaY%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,17,"{""content"": {""U_1"": """", ""A_2"": ""这幅名画是什么时期的作品？""}, ""session_id"": ""doubao_artworks_and_crafts_video-gongkun07-17"", ""duration"": 3.502, ""turn_points"": [1.0, 3.502], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这幅名画是什么时期的作品？"", ""start_time"": 1.0, ""end_time"": 3.502, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这幅名画是什么时期的作品？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.502, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-gongkun07, | 这幅名画是什么时期的作品？,doubao_artworks_and_crafts_video-gongkun07-17,"[{""asr_result"": ""这幅名画是什么时期的作品？"", ""start_time"": 1.0, ""end_time"": 3.502}]"
13846586,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/df09c2a09c3940bda175490af3e4cb64?lk3s=56dfb1e9&x-expires=1849807470&x-signature=JW3u56Wj2jGgRUuSZM4nVcTzbJg%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这幅画叫什么名字呀""}, ""session_id"": ""doubao_artworks_and_crafts_video-hhyy190-1"", ""duration"": 3.099, ""turn_points"": [1.0, 3.099], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这幅画叫什么名字呀"", ""start_time"": 1.0, ""end_time"": 3.099, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这幅画叫什么名字呀"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.099, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-hhyy190, | 这幅画叫什么名字呀,doubao_artworks_and_crafts_video-hhyy190-1,"[{""asr_result"": ""这幅画叫什么名字呀？"", ""start_time"": 1.0, ""end_time"": 3.099}]"
13846587,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/baf99f0614bc469c90bc6f83fca0deb0?lk3s=56dfb1e9&x-expires=1849807470&x-signature=lCfBQzZFxq97lsKkb0XRoU2XmGY%3D,../data/af861ff3-3c2f-4692-9ed0-7cf5bc87309a_000000_0_000000.parquet,2,"{""content"": {""U_1"": """", ""A_2"": ""这幅画是在哪一年创作的呢？""}, ""session_id"": ""doubao_artworks_and_crafts_video-hhyy190-2"", ""duration"": 3.508, ""turn_points"": [1.0, 3.508], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这幅画是在哪一年创作的呢？"", ""start_time"": 1.0, ""end_time"": 3.508, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这幅画是在哪一年创作的呢？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.508, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,doubao_artworks_and_crafts_video-hhyy190, | 这幅画是在哪一年创作的呢？,doubao_artworks_and_crafts_video-hhyy190-2,"[{""asr_result"": ""这幅画是在哪一年创作的呢？"", ""start_time"": 1.0, ""end_time"": 3.508}]"
